interaccion_id,usuario_id,contenido_id,fecha_hora,tipo_interaccion,canal,origen_interfaz
I006124,U00754,C0220,2025-04-24 09:00:42,Descarga,App,Continuar viendo
I006125,U01303,C0194,2025-02-08 20:19:22,Agregar a mi lista,App,Continuar viendo
I006126,U01303,C0185,2025-02-02 15:49:54,Compartir,App,Recomendados
I006127,U00970,C0167,2025-11-25 21:46:06,Me gusta,Web,Continuar viendo
I006128,U00970,C0223,2025-07-09 22:22:03,Agregar a mi lista,App,Recomendados
I006129,U00970,C0092,2025-07-08 17:40:50,Me gusta,Web,Recomendados
I006130,U00970,C0160,2025-09-14 21:42:49,Me gusta,Web,Recomendados
I006131,U00970,C0345,2025-11-08 22:55:29,Clic recomendación,App,Tendencias
I006132,U01102,C0069,2025-04-17 09:18:57,Quitar de mi lista,App,Recomendados
I006133,U01102,C0304,2025-07-30 16:37:54,Descarga,App,Inicio
I006134,U01102,C0417,2025-02-10 23:38:20,Descarga,App,Recomendados
I006135,U01102,C0118,2025-05-06 16:40:44,Agregar a mi lista,App,Búsqueda
I006136,U01102,C0284,2025-03-18 00:50:06,Agregar a mi lista,App,Inicio
I006137,U00575,C0377,2025-05-08 20:38:01,Agregar a mi lista,App,Búsqueda
I006138,U00575,C0406,2025-08-07 21:47:42,Descarga,App,Recomendados
I006139,U00575,C0278,2025-03-02 01:07:32,Quitar de mi lista,App,Recomendados
I006140,U00575,C0163,2025-11-13 14:01:45,Me gusta,App,Búsqueda
I006141,U00575,C0171,2025-09-27 01:18:39,Compartir,App,Recomendados
I006142,U00575,C0021,2025-03-02 16:23:24,Agregar a mi lista,App,Continuar viendo
I006143,U00967,C0384,2025-05-25 20:39:16,Clic recomendación,App,Tendencias
I006144,U00967,C0009,2025-11-30 23:06:33,Agregar a mi lista,App,Continuar viendo
I006145,U00967,C0332,2025-12-19 11:31:12,Clic recomendación,App,Inicio
I006146,U00967,C0271,2025-05-09 23:47:55,Agregar a mi lista,App,Inicio
I006147,U00967,C0066,2025-07-04 22:15:21,Clic recomendación,App,Recomendados
I006148,U00967,C0200,2025-09-10 19:21:44,Me gusta,App,Búsqueda
I006149,U00967,C0148,2025-05-15 00:53:31,Me gusta,App,Recomendados
I006150,U00967,C0393,2025-06-04 07:43:46,Agregar a mi lista,App,Tendencias
I006151,U01189,C0004,2025-12-12 13:42:30,Clic recomendación,App,Tendencias
I006152,U01189,C0051,2025-06-03 18:00:35,Me gusta,App,Tendencias
I006153,U01189,C0192,2025-01-11 21:19:20,Agregar a mi lista,App,Inicio
I006154,U01189,C0323,2025-02-04 19:15:06,Clic recomendación,App,Recomendados
I006155,U00033,C0131,2025-04-27 13:44:21,Me gusta,App,Inicio
I006156,U00033,C0265,2025-09-11 20:01:07,Agregar a mi lista,App,Recomendados
I006157,U00033,C0038,2025-05-02 00:21:43,Clic recomendación,App,Recomendados
I006158,U00156,C0171,2025-07-14 05:21:51,Me gusta,Web,Recomendados
I006159,U00156,C0391,2025-09-22 23:09:22,Me gusta,App,Tendencias
I006160,U00156,C0303,2025-08-16 19:25:48,Me gusta,Web,Recomendados
I006161,U00156,C0113,2025-12-12 05:11:45,Agregar a mi lista,App,Recomendados
I006162,U00156,C0311,2025-07-02 20:29:21,Me gusta,App,Inicio
I006163,U00156,C0287,2025-05-07 21:09:01,Compartir,Web,Tendencias
I006164,U00156,C0092,2025-03-25 11:29:12,No me gusta,Web,Inicio
I006165,U00156,C0021,2025-05-09 22:08:09,Agregar a mi lista,App,Tendencias
I006166,U00156,C0310,2025-01-26 10:38:01,Me gusta,App,Recomendados
I006167,U00156,C0231,2025-05-14 00:30:44,Me gusta,App,Recomendados
I006168,U00760,C0369,2025-11-14 00:44:09,Me gusta,Web,Recomendados
I006169,U00760,C0410,2025-11-06 12:34:37,No me gusta,Web,Tendencias
I006170,U00760,C0377,2025-11-06 13:23:41,Descarga,App,Recomendados
I006171,U00760,C0210,2025-10-03 22:05:25,Me gusta,App,Inicio
I006172,U00760,C0141,2025-10-14 22:52:12,Compartir,App,Tendencias
I006173,U00760,C0003,2025-09-28 21:22:02,Agregar a mi lista,Web,Continuar viendo
I006174,U00760,C0417,2025-12-18 14:00:57,Clic recomendación,Web,Tendencias
I006175,U00760,C0003,2025-12-22 23:04:04,Agregar a mi lista,App,Búsqueda
I006176,U00760,C0337,2025-12-08 20:50:23,Agregar a mi lista,App,Inicio
I006177,U00760,C0336,2025-11-14 09:03:42,Me gusta,Web,Inicio
I006178,U00760,C0056,2025-10-19 08:07:34,Compartir,App,Inicio
I006179,U00760,C0092,2025-12-27 16:15:36,Clic recomendación,App,Recomendados
I006180,U00151,C0221,2025-11-15 15:06:53,Agregar a mi lista,App,Recomendados
I006181,U00151,C0189,2025-12-22 20:58:58,No me gusta,App,Recomendados
I006182,U00151,C0199,2025-12-29 19:16:28,Clic recomendación,App,Tendencias
I006183,U00151,C0239,2025-12-14 23:39:39,Quitar de mi lista,App,Continuar viendo
I006184,U00151,C0257,2025-12-06 11:04:21,Clic recomendación,App,Inicio
I006185,U00753,C0090,2025-11-16 23:05:46,Clic recomendación,Web,Recomendados
I006186,U00753,C0027,2025-10-05 05:02:31,Clic recomendación,Web,Recomendados
I006187,U00753,C0303,2025-10-27 23:06:42,Compartir,Web,Continuar viendo
I006188,U00319,C0140,2025-03-13 20:47:22,Descarga,App,Continuar viendo
I006189,U00319,C0249,2025-04-09 10:59:54,Descarga,App,Inicio
I006190,U00319,C0279,2025-03-07 16:16:38,Compartir,App,Recomendados
I006191,U00319,C0359,2025-04-12 21:15:12,No me gusta,App,Recomendados
I006192,U01376,C0231,2025-01-09 17:42:28,Quitar de mi lista,App,Búsqueda
I006193,U01376,C0377,2025-01-16 22:32:22,Clic recomendación,App,Recomendados
I006194,U01376,C0334,2025-01-09 19:47:19,Agregar a mi lista,App,Búsqueda
I006195,U01376,C0390,2025-01-23 19:11:30,Compartir,App,Continuar viendo
I006196,U00154,C0383,2025-10-06 21:54:03,Me gusta,Web,Continuar viendo
I006197,U00154,C0080,2025-07-05 09:55:49,Clic recomendación,App,Recomendados
I006198,U00154,C0199,2025-09-03 19:29:04,Agregar a mi lista,Web,Tendencias
I006199,U00154,C0384,2025-03-14 22:39:41,Me gusta,Web,Inicio
I006200,U01068,C0167,2025-05-27 07:40:37,Clic recomendación,App,Recomendados
I006201,U01068,C0067,2025-07-03 21:14:05,Me gusta,App,Recomendados
I006202,U01146,C0243,2025-02-23 22:43:46,Clic recomendación,App,Recomendados
I006203,U01146,C0349,2025-06-27 11:29:30,Agregar a mi lista,App,Recomendados
I006204,U01146,C0394,2025-04-14 23:27:19,Agregar a mi lista,App,Recomendados
I006205,U01146,C0095,2025-12-11 23:40:13,Agregar a mi lista,App,Continuar viendo
I006206,U01146,C0320,2025-08-22 05:34:21,Me gusta,App,Recomendados
I006207,U01146,C0068,2025-05-12 08:01:32,No me gusta,App,Tendencias
I006208,U01146,C0286,2025-08-30 23:55:48,Clic recomendación,App,Recomendados
I006209,U01146,C0153,2025-08-08 20:27:18,Agregar a mi lista,App,Recomendados
I006210,U01146,C0022,2025-08-17 13:21:57,Quitar de mi lista,App,Recomendados
I006211,U01146,C0132,2025-01-14 20:05:47,Quitar de mi lista,App,Recomendados
I006212,U01471,C0249,2025-09-11 23:26:48,Agregar a mi lista,Web,Inicio
I006213,U01471,C0042,2025-01-10 16:24:06,Clic recomendación,Web,Recomendados
I006214,U01471,C0154,2025-05-01 10:07:37,Me gusta,Web,Tendencias
I006215,U01471,C0047,2025-11-28 14:46:44,Descarga,Web,Continuar viendo
I006216,U01471,C0305,2025-01-29 00:32:25,Compartir,Web,Recomendados
I006217,U00304,C0045,2025-12-17 09:55:05,Clic recomendación,App,Inicio
I006218,U00304,C0246,2025-12-07 19:46:02,Agregar a mi lista,Web,Recomendados
I006219,U00352,C0284,2025-07-15 12:40:17,Agregar a mi lista,Web,Tendencias
I006220,U00352,C0003,2025-06-06 12:34:08,Clic recomendación,Web,Recomendados
I006221,U00352,C0217,2025-07-11 21:23:53,Agregar a mi lista,Web,Recomendados
I006222,U00352,C0270,2025-08-07 20:18:51,No me gusta,Web,Búsqueda
I006223,U00352,C0325,2025-01-02 19:28:02,Descarga,Web,Inicio
I006224,U00352,C0230,2025-09-05 19:06:19,Clic recomendación,Web,Recomendados
I006225,U00787,C0329,2025-04-11 20:05:31,Clic recomendación,App,Recomendados
I006226,U00787,C0256,2025-08-02 16:39:52,Quitar de mi lista,App,Búsqueda
I006227,U00787,C0368,2025-08-16 21:51:08,Me gusta,Web,Búsqueda
I006228,U00787,C0068,2025-08-03 22:00:23,Quitar de mi lista,App,Búsqueda
I006229,U00787,C0175,2025-07-10 00:06:19,Clic recomendación,Web,Recomendados
I006230,U00530,C0295,2025-09-27 14:58:12,Agregar a mi lista,App,Búsqueda
I006231,U00530,C0249,2025-04-05 19:49:33,Compartir,App,Inicio
I006232,U00530,C0286,2025-10-03 00:11:06,Me gusta,App,Recomendados
I006233,U00530,C0083,2025-08-28 20:43:15,Me gusta,App,Inicio
I006234,U00530,C0369,2025-05-26 17:19:45,Compartir,App,Recomendados
I006235,U00257,C0384,2025-11-30 14:02:25,Clic recomendación,App,Inicio
I006236,U00257,C0240,2025-11-02 13:02:27,Agregar a mi lista,App,Recomendados
I006237,U00257,C0093,2025-12-15 00:38:11,Agregar a mi lista,App,Recomendados
I006238,U00818,C0061,2025-12-25 22:07:24,Clic recomendación,App,Recomendados
I006239,U00818,C0117,2025-07-16 20:30:25,Me gusta,App,Inicio
I006240,U00818,C0253,2025-06-01 17:30:22,Me gusta,App,Inicio
I006241,U00818,C0235,2025-05-28 18:03:31,Compartir,App,Recomendados
I006242,U00818,C0032,2025-04-07 23:08:55,Agregar a mi lista,App,Tendencias
I006243,U00818,C0249,2025-08-20 23:31:54,Clic recomendación,App,Recomendados
I006244,U00818,C0410,2025-03-27 07:07:23,Me gusta,App,Recomendados
I006245,U00818,C0267,2025-04-11 17:49:38,Me gusta,App,Búsqueda
I006246,U00415,C0144,2025-01-07 23:21:04,Me gusta,App,Continuar viendo
I006247,U00415,C0393,2025-01-28 08:23:21,Me gusta,App,Tendencias
I006248,U00353,C0001,2025-05-23 00:26:55,Agregar a mi lista,Web,Tendencias
I006249,U00353,C0287,2025-04-10 19:59:05,Clic recomendación,Web,Recomendados
I006250,U00353,C0360,2025-04-05 19:20:38,Agregar a mi lista,Web,Búsqueda
I006251,U00353,C0158,2025-04-28 22:30:43,Me gusta,Web,Continuar viendo
I006252,U00004,C0260,2025-08-17 10:56:37,Agregar a mi lista,App,Recomendados
I006253,U00004,C0194,2025-11-26 19:16:23,Clic recomendación,App,Recomendados
I006254,U00004,C0234,2025-06-25 17:45:46,Clic recomendación,App,Recomendados
I006255,U00004,C0205,2025-03-25 18:52:58,Clic recomendación,App,Inicio
I006256,U00004,C0358,2025-09-01 22:30:30,Quitar de mi lista,App,Continuar viendo
I006257,U00004,C0044,2025-08-24 19:42:49,Agregar a mi lista,App,Inicio
I006258,U00004,C0358,2025-07-07 01:03:06,No me gusta,App,Recomendados
I006259,U00004,C0244,2025-07-08 13:15:08,Me gusta,App,Recomendados
I006260,U01227,C0288,2025-03-03 10:48:15,Clic recomendación,Web,Recomendados
I006261,U01227,C0415,2025-07-31 23:14:03,Compartir,Web,Tendencias
I006262,U01227,C0268,2025-11-09 20:44:05,Me gusta,Web,Recomendados
I006263,U01227,C0308,2025-11-12 21:20:36,Clic recomendación,Web,Recomendados
I006264,U01227,C0338,2025-05-20 14:22:29,Clic recomendación,Web,Inicio
I006265,U00854,C0158,2025-06-23 13:20:37,Compartir,App,Recomendados
I006266,U00854,C0108,2025-02-07 19:36:31,Clic recomendación,App,Recomendados
I006267,U00854,C0198,2025-07-21 21:07:42,Agregar a mi lista,App,Inicio
I006268,U00449,C0107,2025-10-21 12:12:33,Agregar a mi lista,App,Recomendados
I006269,U00600,C0122,2025-11-27 18:58:27,Me gusta,App,Tendencias
I006270,U00600,C0276,2025-05-07 18:43:55,Me gusta,App,Tendencias
I006271,U00600,C0380,2025-05-12 17:29:20,Quitar de mi lista,App,Continuar viendo
I006272,U00600,C0018,2025-06-24 01:10:27,Agregar a mi lista,App,Inicio
I006273,U00755,C0274,2025-12-20 10:21:40,Clic recomendación,App,Recomendados
I006274,U00755,C0296,2025-06-11 12:09:21,Clic recomendación,App,Recomendados
I006275,U00755,C0382,2025-04-19 00:45:56,Me gusta,Web,Tendencias
I006276,U00755,C0404,2025-12-20 21:21:32,Me gusta,Web,Recomendados
I006277,U00755,C0278,2025-07-04 22:38:23,Agregar a mi lista,Web,Recomendados
I006278,U00755,C0346,2025-10-19 18:34:06,Me gusta,App,Recomendados
I006279,U00367,C0223,2025-04-30 21:28:00,Clic recomendación,Web,Recomendados
I006280,U00367,C0359,2025-03-16 00:11:36,Quitar de mi lista,Web,Recomendados
I006281,U00367,C0364,2025-03-24 01:18:35,Quitar de mi lista,App,Recomendados
I006282,U00367,C0305,2025-03-26 14:38:27,Agregar a mi lista,App,Búsqueda
I006283,U00367,C0144,2025-03-18 13:58:13,Clic recomendación,Web,Inicio
I006284,U00367,C0101,2025-01-20 19:19:36,Descarga,App,Recomendados
I006285,U00367,C0009,2025-04-20 21:54:00,Agregar a mi lista,Web,Recomendados
I006286,U00367,C0218,2025-01-14 11:06:16,Agregar a mi lista,Web,Recomendados
I006287,U00367,C0088,2025-02-04 10:36:49,Agregar a mi lista,App,Inicio
I006288,U00367,C0099,2025-01-17 23:28:44,Agregar a mi lista,App,Recomendados
I006289,U00013,C0016,2025-04-11 17:25:16,No me gusta,App,Continuar viendo
I006290,U00013,C0341,2025-11-30 19:36:16,Agregar a mi lista,App,Búsqueda
I006291,U00013,C0275,2025-07-28 22:16:36,Me gusta,App,Continuar viendo
I006292,U00013,C0411,2025-09-09 20:08:49,Clic recomendación,App,Recomendados
I006293,U00013,C0231,2025-12-12 22:35:01,Me gusta,App,Continuar viendo
I006294,U00013,C0351,2025-09-07 09:47:28,Agregar a mi lista,App,Continuar viendo
I006295,U01462,C0038,2025-04-28 21:05:10,Quitar de mi lista,App,Búsqueda
I006296,U01462,C0256,2025-03-30 19:14:34,Clic recomendación,App,Recomendados
I006297,U01462,C0359,2025-09-21 23:22:49,Me gusta,App,Recomendados
I006298,U01462,C0160,2025-10-24 22:45:49,Clic recomendación,App,Recomendados
I006299,U01462,C0088,2025-05-19 14:45:23,Descarga,App,Tendencias
I006300,U01462,C0280,2025-09-09 14:21:17,Descarga,App,Tendencias
I006301,U01462,C0291,2025-02-28 00:47:56,Descarga,App,Tendencias
I006302,U01462,C0300,2025-08-28 13:31:02,Me gusta,App,Búsqueda
I006303,U01159,C0059,2025-11-05 08:08:45,Clic recomendación,App,Recomendados
I006304,U01159,C0402,2025-10-25 22:01:59,Clic recomendación,App,Recomendados
I006305,U01159,C0328,2025-12-16 13:41:16,Me gusta,App,Búsqueda
I006306,U01159,C0140,2025-11-28 23:27:15,Quitar de mi lista,App,Inicio
I006307,U01159,C0214,2025-10-23 23:50:49,Me gusta,App,Inicio
I006308,U01159,C0056,2025-11-04 23:38:37,Agregar a mi lista,App,Tendencias
I006309,U01159,C0120,2025-10-17 21:28:14,Compartir,App,Inicio
I006310,U01159,C0201,2025-12-23 01:43:49,Me gusta,App,Tendencias
I006311,U00972,C0250,2025-02-03 09:38:04,Me gusta,App,Recomendados
I006312,U00972,C0346,2025-06-10 21:48:55,Clic recomendación,App,Inicio
I006313,U00972,C0375,2025-09-24 02:01:31,Compartir,App,Recomendados
I006314,U00972,C0013,2025-06-30 23:33:50,Clic recomendación,App,Tendencias
I006315,U00972,C0035,2025-12-04 22:45:09,Agregar a mi lista,App,Inicio
I006316,U00972,C0164,2025-05-06 16:52:35,Descarga,App,Inicio
I006317,U00972,C0262,2025-05-03 22:59:18,Agregar a mi lista,App,Recomendados
I006318,U00972,C0033,2025-04-06 15:47:48,Clic recomendación,App,Inicio
I006319,U00444,C0271,2025-10-07 20:01:23,Clic recomendación,Web,Inicio
I006320,U00444,C0208,2025-11-29 16:07:23,Agregar a mi lista,Web,Búsqueda
I006321,U01374,C0274,2025-06-12 23:44:40,Agregar a mi lista,App,Tendencias
I006322,U01374,C0041,2025-05-11 18:23:58,Clic recomendación,App,Recomendados
I006323,U01374,C0086,2025-05-09 00:53:11,Quitar de mi lista,App,Recomendados
I006324,U01374,C0154,2025-01-30 15:55:33,Me gusta,App,Tendencias
I006325,U01167,C0134,2025-10-09 15:56:51,Descarga,App,Inicio
I006326,U01167,C0341,2025-08-10 20:55:48,Quitar de mi lista,App,Continuar viendo
I006327,U00693,C0254,2025-09-07 17:02:56,Descarga,Web,Recomendados
I006328,U00693,C0014,2025-08-03 14:14:10,Clic recomendación,Web,Recomendados
I006329,U00693,C0363,2025-10-14 14:39:30,Agregar a mi lista,Web,Inicio
I006330,U00693,C0138,2025-09-24 00:00:48,Agregar a mi lista,Web,Búsqueda
I006331,U00693,C0002,2025-09-08 18:22:03,Descarga,Web,Búsqueda
I006332,U00693,C0300,2025-10-09 19:25:55,Me gusta,Web,Continuar viendo
I006333,U00693,C0372,2025-11-04 22:40:11,Me gusta,Web,Recomendados
I006334,U00693,C0227,2025-06-30 09:01:44,Quitar de mi lista,Web,Búsqueda
I006335,U01101,C0021,2025-11-24 21:55:18,Agregar a mi lista,App,Inicio
I006336,U01101,C0019,2025-04-26 05:26:09,Agregar a mi lista,App,Inicio
I006337,U01101,C0402,2025-11-08 12:45:05,Me gusta,App,Tendencias
I006338,U01101,C0099,2025-08-11 12:57:21,Me gusta,App,Búsqueda
I006339,U00264,C0373,2025-01-28 18:10:53,No me gusta,App,Recomendados
I006340,U00264,C0137,2025-05-10 19:26:16,Agregar a mi lista,App,Búsqueda
I006341,U00264,C0221,2025-08-14 20:53:18,Clic recomendación,App,Inicio
I006342,U00264,C0047,2025-02-17 06:43:33,Clic recomendación,App,Recomendados
I006343,U00264,C0075,2025-03-09 20:01:10,Agregar a mi lista,App,Inicio
I006344,U00264,C0174,2025-02-16 21:54:35,No me gusta,App,Recomendados
I006345,U00264,C0291,2025-02-17 10:07:21,Me gusta,App,Continuar viendo
I006346,U00264,C0227,2025-05-29 16:29:07,Clic recomendación,App,Recomendados
I006347,U00782,C0419,2025-02-28 21:54:13,Clic recomendación,App,Recomendados
I006348,U00782,C0260,2025-02-26 05:08:29,Quitar de mi lista,App,Búsqueda
I006349,U00782,C0106,2025-09-30 21:30:44,Quitar de mi lista,App,Recomendados
I006350,U00782,C0264,2025-05-01 21:48:27,Descarga,App,Continuar viendo
I006351,U00782,C0112,2025-11-19 17:12:03,Agregar a mi lista,App,Recomendados
I006352,U00084,C0313,2025-09-19 15:26:23,Clic recomendación,Web,Recomendados
I006353,U01445,C0409,2025-12-28 17:23:05,Me gusta,Web,Recomendados
I006354,U01445,C0380,2025-12-05 19:28:11,Clic recomendación,App,Recomendados
I006355,U01445,C0073,2025-12-12 20:54:33,No me gusta,App,Inicio
I006356,U01445,C0115,2025-12-18 23:02:13,Compartir,Web,Recomendados
I006357,U01445,C0389,2025-12-17 21:32:08,Me gusta,Web,Inicio
I006358,U01214,C0163,2025-01-25 14:11:03,Clic recomendación,App,Recomendados
I006359,U01214,C0325,2025-01-25 09:08:15,Clic recomendación,App,Tendencias
I006360,U01214,C0123,2025-01-20 19:44:42,Me gusta,App,Inicio
I006361,U01005,C0282,2025-05-03 20:23:08,No me gusta,Web,Búsqueda
I006362,U01005,C0086,2025-05-27 00:31:19,Clic recomendación,Web,Recomendados
I006363,U01005,C0146,2025-03-18 19:54:18,Clic recomendación,Web,Recomendados
I006364,U01005,C0015,2025-01-02 11:59:27,Me gusta,Web,Continuar viendo
I006365,U01005,C0368,2025-02-17 23:52:12,Compartir,Web,Búsqueda
I006366,U01005,C0341,2025-12-26 22:15:24,Agregar a mi lista,Web,Recomendados
I006367,U01005,C0274,2025-09-27 18:49:41,No me gusta,Web,Continuar viendo
I006368,U01005,C0082,2025-11-19 08:38:30,Clic recomendación,Web,Recomendados
I006369,U01005,C0042,2025-01-07 17:20:36,Agregar a mi lista,Web,Inicio
I006370,U01005,C0048,2025-09-27 17:08:25,Agregar a mi lista,Web,Búsqueda
I006371,U01005,C0311,2025-05-30 17:47:18,Descarga,Web,Tendencias
I006372,U01005,C0040,2025-04-01 17:26:18,Clic recomendación,Web,Recomendados
I006373,U01121,C0218,2025-03-04 10:48:06,Me gusta,App,Inicio
I006374,U01121,C0025,2025-05-07 22:00:00,Clic recomendación,App,Recomendados
I006375,U00075,C0017,2025-09-21 21:32:46,Me gusta,App,Tendencias
I006376,U00075,C0340,2025-02-27 00:05:09,Agregar a mi lista,App,Inicio
I006377,U00075,C0358,2025-08-04 17:07:19,Clic recomendación,Web,Recomendados
I006378,U00351,C0005,2025-06-25 21:43:24,Me gusta,App,Recomendados
I006379,U00351,C0119,2025-01-16 19:36:39,No me gusta,App,Tendencias
I006380,U00217,C0217,2025-12-18 09:45:40,Agregar a mi lista,App,Recomendados
I006381,U00217,C0310,2025-06-26 21:15:46,Me gusta,App,Recomendados
I006382,U00217,C0268,2025-08-17 20:00:08,Agregar a mi lista,App,Recomendados
I006383,U00217,C0330,2025-10-08 08:33:35,Clic recomendación,App,Recomendados
I006384,U00217,C0219,2025-06-22 07:37:19,Clic recomendación,App,Recomendados
I006385,U01009,C0233,2025-08-19 18:47:42,Me gusta,Web,Recomendados
I006386,U01009,C0249,2025-02-09 10:10:55,Agregar a mi lista,Web,Búsqueda
I006387,U01009,C0326,2025-08-12 16:12:42,Quitar de mi lista,Web,Recomendados
I006388,U01009,C0303,2025-08-14 17:08:04,Quitar de mi lista,Web,Continuar viendo
I006389,U01009,C0083,2025-06-23 19:38:30,Clic recomendación,Web,Recomendados
I006390,U00824,C0260,2025-01-17 21:42:57,Agregar a mi lista,App,Recomendados
I006391,U00824,C0229,2025-01-10 22:25:02,Me gusta,App,Recomendados
I006392,U00824,C0414,2025-01-09 06:57:39,Clic recomendación,App,Recomendados
I006393,U00824,C0098,2025-01-20 10:59:21,Clic recomendación,App,Recomendados
I006394,U00824,C0010,2025-01-21 21:40:01,Compartir,App,Inicio
I006395,U00569,C0260,2025-12-11 12:48:41,Clic recomendación,Web,Recomendados
I006396,U00569,C0366,2025-08-20 17:32:18,Clic recomendación,Web,Recomendados
I006397,U00569,C0159,2025-12-04 00:40:36,Clic recomendación,Web,Inicio
I006398,U00569,C0118,2025-02-03 17:16:16,Clic recomendación,Web,Recomendados
I006399,U00569,C0385,2025-06-11 01:50:19,Me gusta,Web,Recomendados
I006400,U00569,C0293,2025-05-11 20:42:52,Clic recomendación,Web,Inicio
I006401,U00927,C0364,2025-02-17 23:29:06,Clic recomendación,App,Recomendados
I006402,U00927,C0021,2025-06-14 12:06:32,Quitar de mi lista,App,Recomendados
