reproduccion_id,usuario_id,contenido_id,dispositivo_id,fecha_hora_inicio,tipo_dispositivo,calidad_video,minutos_reproducidos,porcentaje_completado,abandono_temprano,buffering_segundos
R019542,U00629,C0328,D01046,2025-11-08 20:23:30,Smart TV,HD,41.7,50.2,No,5.7
R019543,U00638,C0097,D01057,2025-01-05 17:23:50,Móvil,Full HD,19.0,49.9,No,12.8
R019544,U01316,C0418,D02187,2025-01-01 09:50:50,Computador,Full HD,36.8,81.7,No,3.7
R019545,U00116,C0025,D00190,2025-07-24 22:15:12,Smart TV,4K,30.6,55.6,No,1.3
R019546,U00677,C0334,D01116,2025-01-12 18:32:30,Smart TV,Full HD,149.0,100,No,0
R019547,U00594,C0241,D00982,2025-05-17 17:57:04,Smart TV,Full HD,33.1,73.5,No,0.3
R019548,U00422,C0343,D00701,2025-04-03 22:59:03,Móvil,Full HD,36.7,96.6,No,7.5
R019549,U01302,C0314,D02163,2025-08-02 19:07:09,Móvil,HD,24.8,65.2,No,4.4
R019550,U01448,C0258,D02405,2025-04-04 22:39:27,Móvil,HD,53.5,71.3,No,6.3
R019551,U00158,C0308,D00266,2025-06-24 09:02:41,Móvil,Full HD,24.3,80.9,No,6.3
R019552,U00452,C0253,D00746,2025-10-19 23:48:34,Smart TV,HD,43.0,100,No,7.2
R019553,U00552,C0126,D00919,2025-12-29 22:02:09,Computador,HD,73.9,56.0,No,8.2
R019554,U01012,C0319,D01681,2025-05-17 22:30:11,Computador,4K,85.0,64.4,No,7.5
R019555,U00143,C0293,D00238,2025-07-29 18:22:51,Tablet,Full HD,84.6,84.6,No,13.3
R019556,U01475,C0269,D02447,2025-04-25 07:33:09,Consola,HD,55.3,81.3,No,9.2
R019557,U01065,C0411,D01772,2025-01-06 19:12:55,Smart TV,Full HD,73.7,87.7,No,0
R019558,U01265,C0405,D02104,2025-08-20 19:52:09,Tablet,HD,21.1,63.8,No,13.9
R019559,U00886,C0041,D01458,2025-01-21 13:25:34,Computador,HD,132.0,100,No,10.9
R019560,U00312,C0305,D00531,2025-01-28 20:25:48,Smart TV,4K,75.4,65.0,No,2.4
R019561,U00226,C0110,D00372,2025-02-01 21:45:31,Computador,4K,96.7,87.9,No,13.0
R019562,U01455,C0291,D02417,2025-01-08 21:08:28,Móvil,HD,43.5,37.8,No,8.4
R019563,U00620,C0276,D01030,2025-01-02 20:09:20,Computador,Full HD,17.0,39.5,No,11.2
R019564,U01262,C0280,D02098,2025-05-04 12:10:04,Consola,HD,63.9,71.8,No,7.4
R019565,U01120,C0146,D01865,2025-07-13 20:53:20,Computador,4K,34.9,64.6,No,8.7
R019566,U00386,C0416,D00642,2025-07-21 21:27:01,Smart TV,HD,108.9,72.1,No,0
R019567,U00356,C0282,D00597,2025-07-10 14:34:04,Smart TV,4K,43.5,70.1,No,14.7
R019568,U00904,C0249,D01488,2025-09-26 02:05:55,Computador,SD,36.0,70.6,No,3.1
R019569,U00409,C0107,D00679,2025-03-24 14:36:42,Tablet,HD,39.2,78.4,No,13.8
R019570,U00253,C0339,D00424,2025-10-07 21:59:03,Móvil,HD,62.9,45.9,No,19.3
R019571,U00941,C0359,D01553,2025-10-26 09:58:48,Móvil,HD,106.6,70.1,No,2.8
R019572,U01453,C0108,D02412,2025-07-09 22:55:56,Tablet,Full HD,71.5,59.6,No,18.9
R019573,U00235,C0132,D00386,2025-11-13 16:33:51,Computador,Full HD,38.5,72.7,No,3.3
R019574,U00032,C0045,D00052,2025-10-26 01:28:29,Móvil,4K,70.5,72.7,No,5.2
R019575,U01421,C0050,D02363,2025-06-25 17:56:16,Smart TV,SD,47.3,89.3,No,5.5
R019576,U01413,C0353,D02347,2025-03-29 15:06:00,Computador,4K,68.4,63.3,No,8.6
R019577,U00085,C0144,D00138,2025-09-14 21:55:25,Smart TV,4K,72.1,72.8,No,5.1
R019578,U00869,C0025,D01426,2025-09-14 23:39:50,Smart TV,HD,53.7,97.7,No,3.2
R019579,U00159,C0026,D00267,2025-05-16 19:27:07,Tablet,Full HD,87.8,61.0,No,7.9
R019580,U00313,C0068,D00533,2025-11-14 10:00:36,Computador,HD,78.0,77.2,No,6.5
R019581,U00835,C0363,D01367,2025-12-15 07:20:15,Smart TV,HD,43.0,100,No,4.1
R019582,U00306,C0194,D00517,2025-06-06 16:36:23,Móvil,Full HD,49.0,100,No,11.0
R019583,U00864,C0186,D01418,2025-11-17 19:30:26,Móvil,HD,79.3,68.4,No,14.2
R019584,U00080,C0121,D00131,2025-08-20 21:13:06,Móvil,HD,30.7,59.1,No,20.0
R019585,U00747,C0183,D01223,2025-01-09 21:48:27,Computador,Full HD,36.5,76.1,No,1.6
R019586,U00571,C0352,D00948,2025-08-02 20:03:58,Móvil,Full HD,28.6,41.4,No,24.7
R019587,U00568,C0144,D00945,2025-01-08 17:21:48,Móvil,4K,37.8,38.2,No,18.9
R019588,U00726,C0082,D01187,2025-02-17 12:21:24,Smart TV,Full HD,61.9,60.1,No,4.2
R019589,U00518,C0087,D00857,2025-12-11 15:29:23,Smart TV,Full HD,78.0,87.6,No,15.4
R019590,U00970,C0414,D01605,2025-07-04 21:22:17,Computador,4K,29.6,73.9,No,5.5
R019591,U00558,C0387,D00930,2025-10-11 18:17:50,Tablet,HD,99.1,79.9,No,13.0
R019592,U00342,C0014,D00578,2025-11-23 19:30:07,Smart TV,Full HD,42.2,87.9,No,5.3
R019593,U00374,C0181,D00626,2025-01-09 22:27:27,Consola,Full HD,95.0,89.6,No,1.6
R019594,U00769,C0106,D01263,2025-09-24 21:07:24,Tablet,HD,78.0,100,No,9.5
R019595,U00920,C0325,D01517,2025-09-09 11:51:25,Smart TV,4K,94.2,90.6,No,7.4
R019596,U01199,C0013,D01996,2025-04-09 11:37:38,Móvil,HD,33.4,69.5,No,8.4
R019597,U00484,C0120,D00800,2025-08-10 09:19:09,Smart TV,Full HD,85.2,84.4,No,10.7
R019598,U01269,C0218,D02109,2025-10-23 19:20:03,Móvil,SD,40.0,66.6,No,8.9
R019599,U00079,C0297,D00130,2025-08-04 02:01:12,Móvil,Full HD,40.7,86.6,No,9.0
R019600,U00484,C0300,D00800,2025-07-11 19:04:44,Smart TV,4K,41.1,73.4,No,3.5
R019601,U01319,C0108,D02190,2025-10-05 13:35:10,Computador,Full HD,102.0,85.0,No,0.2
R019602,U00722,C0326,D01179,2025-07-26 23:20:21,Tablet,4K,19.3,45.9,No,21.0
R019603,U01204,C0326,D02004,2025-05-23 18:12:06,Móvil,4K,37.9,90.2,No,12.9
R019604,U00203,C0359,D00336,2025-05-30 21:37:24,Tablet,Full HD,114.2,75.1,No,5.1
R019605,U00732,C0116,D01198,2025-07-19 07:01:44,Consola,HD,42.9,95.4,No,2.5
R019606,U01118,C0041,D01861,2025-11-16 21:40:05,Consola,Full HD,103.0,78.0,No,11.2
R019607,U00082,C0059,D00134,2025-03-23 21:52:18,Móvil,SD,118.8,82.5,No,6.1
R019608,U01404,C0160,D02332,2025-04-08 17:23:22,Computador,4K,25.5,67.2,No,13.7
R019609,U00613,C0249,D01018,2025-08-10 11:57:17,Smart TV,4K,51.0,100,No,3.1
R019610,U01247,C0239,D02077,2025-02-20 21:44:11,Computador,4K,37.4,72.0,No,0.2
R019611,U01408,C0331,D02340,2025-09-05 21:03:02,Móvil,Full HD,34.2,69.7,No,10.9
R019612,U00764,C0403,D01251,2025-08-02 06:59:50,Tablet,Full HD,100.2,71.6,No,9.1
R019613,U00675,C0197,D01112,2025-12-13 19:27:54,Tablet,Full HD,23.9,66.4,No,9.5
R019614,U00487,C0033,D00807,2025-02-04 11:32:42,Móvil,HD,62.1,67.5,No,4.9
R019615,U01086,C0229,D01804,2025-02-23 23:37:42,Móvil,HD,88.8,87.1,No,14.8
R019616,U00129,C0003,D00214,2025-11-26 21:26:07,Consola,Full HD,80.2,65.2,No,0
R019617,U00783,C0028,D01288,2025-01-07 22:47:07,Móvil,HD,98.9,67.3,No,12.8
R019618,U01306,C0092,D02172,2025-11-03 14:24:45,Móvil,HD,46.1,85.4,No,5.1
R019619,U00711,C0302,D01164,2025-06-21 21:04:08,Móvil,Full HD,91.1,79.9,No,12.1
R019620,U00973,C0039,D01611,2025-10-02 02:25:43,Smart TV,Full HD,74.4,49.6,No,1.6
R019621,U00129,C0218,D00213,2025-05-27 08:45:50,Smart TV,4K,60.0,100,No,14.5
R019622,U01371,C0328,D02285,2025-07-14 20:53:14,Móvil,4K,38.3,46.2,No,25.0
R019623,U00585,C0290,D00968,2025-08-13 07:46:56,Smart TV,4K,31.4,98.2,No,7.9
R019624,U00707,C0311,D01158,2025-07-25 11:54:04,Smart TV,HD,108.5,98.6,No,1.6
R019625,U01347,C0214,D02241,2025-11-14 20:44:36,Computador,SD,28.0,82.3,No,2.1
R019626,U00623,C0175,D01034,2025-10-31 13:32:21,Smart TV,Full HD,93.7,77.4,No,13.5
R019627,U00549,C0267,D00913,2025-06-17 22:54:46,Smart TV,SD,45.6,80.0,No,5.9
R019628,U00379,C0018,D00632,2025-08-13 20:49:42,Móvil,Full HD,41.3,78.0,No,14.2
R019629,U00756,C0246,D01236,2025-05-23 19:59:49,Móvil,Full HD,100.2,74.2,No,5.9
R019630,U00588,C0290,D00973,2025-12-26 22:27:36,Smart TV,Full HD,32.0,100,No,3.8
R019631,U00179,C0233,D00298,2025-10-28 17:46:16,Tablet,SD,117.7,82.9,No,9.9
R019632,U01214,C0108,D02023,2025-01-27 20:14:21,Móvil,HD,68.0,56.7,No,21.5
R019633,U00813,C0049,D01333,2025-07-06 13:12:01,Móvil,HD,33.6,67.3,No,13.8
R019634,U01024,C0332,D01700,2025-05-05 18:13:21,Smart TV,HD,67.4,63.0,No,5.3
R019635,U00586,C0214,D00970,2025-10-03 21:29:35,Computador,Full HD,33.9,99.7,No,1.4
R019636,U01312,C0299,D02181,2025-10-29 17:28:03,Móvil,4K,77.4,54.9,No,13.1
R019637,U01045,C0284,D01733,2025-02-17 17:03:26,Móvil,Full HD,81.4,56.9,No,2.0
R019638,U00695,C0209,D01140,2025-09-19 18:03:21,Computador,4K,20.2,47.0,No,7.0
R019639,U01346,C0032,D02239,2025-11-20 11:22:02,Móvil,SD,60.3,48.6,No,10.1
R019640,U00213,C0341,D00353,2025-01-28 09:09:29,Smart TV,Full HD,28.0,100,No,3.2
R019641,U00044,C0040,D00071,2025-10-18 11:44:30,Smart TV,HD,70.1,83.4,No,8.9
R019642,U00358,C0073,D00599,2025-11-03 16:38:09,Móvil,HD,68.6,46.7,No,27.8
R019643,U00067,C0305,D00110,2025-03-29 22:08:06,Tablet,Full HD,51.5,44.4,No,13.6
R019644,U00939,C0412,D01549,2025-07-25 10:39:24,Smart TV,Full HD,24.2,80.7,No,3.0
R019645,U01493,C0168,D02477,2025-01-01 22:10:44,Smart TV,4K,78.2,59.7,No,10.2
R019646,U01454,C0301,D02414,2025-02-22 21:50:12,Móvil,Full HD,24.5,50.1,No,10.4
R019647,U00575,C0114,D00953,2025-05-31 19:00:08,Smart TV,HD,69.5,61.0,No,10.0
R019648,U00823,C0191,D01349,2025-06-05 17:52:06,Smart TV,HD,52.0,100,No,1.9
R019649,U00492,C0354,D00818,2025-08-24 22:56:19,Tablet,SD,69.4,58.8,No,4.4
R019650,U01440,C0269,D02392,2025-05-24 16:18:21,Computador,Full HD,65.8,96.8,No,2.2
R019651,U00684,C0345,D01124,2025-07-13 19:49:42,Tablet,Full HD,49.6,39.7,No,7.4
R019652,U00304,C0303,D00512,2025-11-24 23:55:55,Smart TV,HD,39.0,100,No,0
R019653,U01315,C0098,D02186,2025-02-08 16:01:13,Smart TV,Full HD,30.0,100,No,0
R019654,U01427,C0328,D02372,2025-08-16 16:11:16,Smart TV,4K,83.0,100,No,8.7
R019655,U00084,C0266,D00136,2025-11-02 20:01:14,Computador,Full HD,36.5,73.0,No,10.5
R019656,U01464,C0278,D02432,2025-04-05 14:10:24,Móvil,Full HD,13.1,29.2,No,6.9
R019657,U00414,C0312,D00688,2025-06-24 23:02:31,Computador,4K,69.9,56.4,No,12.2
R019658,U00703,C0092,D01152,2025-12-18 22:10:04,Smart TV,HD,46.5,86.1,No,0
R019659,U00907,C0212,D01494,2025-12-05 10:20:15,Móvil,HD,22.3,42.9,No,5.3
R019660,U01250,C0047,D02082,2025-11-20 09:34:38,Smart TV,HD,81.4,62.6,No,15.2
R019661,U00632,C0238,D01050,2025-09-03 23:22:11,Smart TV,Full HD,39.7,82.8,No,5.2
R019662,U00974,C0131,D01614,2025-04-02 21:51:25,Tablet,HD,93.0,100,No,5.0
R019663,U01464,C0158,D02432,2025-03-15 22:02:11,Móvil,HD,39.7,39.3,No,14.1
R019664,U01384,C0398,D02303,2025-07-16 07:45:30,Consola,Full HD,42.0,33.9,No,12.1
R019665,U00350,C0265,D00587,2025-05-13 20:37:53,Computador,Full HD,50.8,90.7,No,1.8
R019666,U00165,C0371,D00276,2025-07-06 15:25:51,Computador,4K,64.4,93.4,No,1.2
R019667,U01230,C0332,D02050,2025-11-27 14:57:13,Smart TV,HD,69.9,65.3,No,4.7
R019668,U00067,C0361,D00109,2025-08-13 13:33:46,Móvil,Full HD,50.5,42.1,No,29.8
R019669,U01373,C0280,D02287,2025-05-27 20:46:14,Móvil,SD,35.9,40.3,No,14.0
R019670,U01136,C0374,D01890,2025-01-20 22:58:16,Computador,Full HD,24.8,82.6,No,3.7
R019671,U00886,C0187,D01458,2025-01-11 22:40:01,Computador,HD,27.0,87.2,No,4.9
R019672,U00714,C0097,D01168,2025-04-04 18:31:32,Smart TV,Full HD,32.7,86.1,No,5.6
R019673,U01013,C0202,D01684,2025-06-09 15:50:06,Computador,HD,16.4,31.6,No,4.7
R019674,U00436,C0099,D00722,2025-12-04 18:27:31,Móvil,HD,98.5,94.7,No,7.6
R019675,U00711,C0074,D01164,2025-08-16 23:26:45,Móvil,HD,80.9,62.2,No,5.5
R019676,U01361,C0405,D02265,2025-12-09 18:41:41,Móvil,HD,14.3,43.4,No,28.7
R019677,U00036,C0121,D00058,2025-01-01 21:18:46,Tablet,HD,44.3,85.2,No,17.4
R019678,U01349,C0295,D02244,2025-08-23 08:13:29,Computador,HD,23.9,72.3,No,7.6
R019679,U00513,C0149,D00850,2025-12-11 19:03:32,Smart TV,4K,78.3,76.8,No,8.0
R019680,U00976,C0367,D01619,2025-03-08 18:41:32,Móvil,Full HD,5.4,15.4,Sí,15.0
R019681,U00717,C0341,D01171,2025-10-14 07:19:39,Móvil,4K,18.8,67.1,No,11.4
R019682,U00421,C0025,D00699,2025-07-23 17:18:03,Smart TV,Full HD,43.8,79.6,No,5.7
R019683,U00449,C0199,D00743,2025-07-31 20:49:06,Móvil,Full HD,79.9,97.4,No,4.1
R019684,U00449,C0083,D00743,2025-06-26 23:28:35,Móvil,HD,68.0,56.2,No,11.1
R019685,U01178,C0239,D01960,2025-06-24 05:24:42,Smart TV,HD,34.2,65.7,No,2.3
R019686,U00134,C0277,D00222,2025-08-08 09:44:17,Smart TV,4K,125.5,83.7,No,7.6
R019687,U01352,C0105,D02250,2025-07-08 10:06:32,Smart TV,HD,28.5,77.1,No,8.0
R019688,U00133,C0387,D00221,2025-02-12 21:42:21,Smart TV,Full HD,124.0,100,No,4.8
R019689,U00048,C0106,D00077,2025-08-24 20:57:26,Móvil,SD,35.7,45.8,No,15.4
R019690,U00093,C0230,D00152,2025-06-02 16:23:58,Smart TV,HD,98.1,74.9,No,7.2
R019691,U00959,C0019,D01584,2025-10-10 21:24:57,Computador,HD,90.2,88.4,No,6.4
R019692,U00057,C0352,D00093,2025-09-07 17:47:47,Computador,Full HD,61.8,89.5,No,3.5
R019693,U00374,C0234,D00625,2025-01-21 11:43:50,Móvil,HD,41.0,74.6,No,0.8
R019694,U00937,C0383,D01546,2025-12-07 17:56:49,Smart TV,Full HD,36.1,72.3,No,2.3
R019695,U00397,C0153,D00655,2025-12-31 09:47:05,Tablet,SD,17.7,61.2,No,24.4
R019696,U00054,C0264,D00088,2025-06-02 21:19:20,Smart TV,Full HD,101.0,82.8,No,5.1
R019697,U01424,C0119,D02367,2025-08-12 18:56:11,Móvil,SD,31.1,91.4,No,21.2
R019698,U00690,C0078,D01133,2025-01-05 21:19:27,Smart TV,4K,66.2,63.0,No,3.4
R019699,U01362,C0201,D02268,2025-09-12 06:27:56,Móvil,Full HD,51.8,58.9,No,2.3
R019700,U01357,C0379,D02258,2025-03-07 09:52:12,Computador,Full HD,35.4,78.7,No,8.2
R019701,U00365,C0238,D00610,2025-05-09 23:21:47,Tablet,Full HD,30.7,63.9,No,14.3
R019702,U01002,C0017,D01667,2025-06-12 20:38:52,Smart TV,4K,114.4,85.4,No,11.3
R019703,U01154,C0156,D01919,2025-01-22 21:50:13,Smart TV,Full HD,97.6,84.9,No,10.9
R019704,U01332,C0048,D02215,2025-01-21 20:53:01,Tablet,Full HD,22.7,54.1,No,13.4
R019705,U01021,C0351,D01697,2025-08-06 10:11:53,Móvil,Full HD,64.6,63.3,No,16.7
R019706,U00574,C0103,D00952,2025-11-24 19:49:48,Móvil,HD,72.4,77.0,No,11.2
R019707,U01462,C0088,D02428,2025-05-19 13:25:23,Tablet,Full HD,68.1,69.5,No,10.4
R019708,U00171,C0030,D00287,2025-05-17 20:53:09,Smart TV,Full HD,32.8,84.1,No,13.0
R019709,U00794,C0056,D01303,2025-10-10 18:37:28,Smart TV,Full HD,42.8,77.9,No,6.6
R019710,U01051,C0319,D01749,2025-12-16 20:55:17,Smart TV,4K,98.1,74.3,No,13.7
R019711,U00698,C0367,D01145,2025-11-15 09:39:35,Tablet,Full HD,29.4,84.1,No,11.4
R019712,U00317,C0284,D00539,2025-12-16 15:03:42,Smart TV,HD,124.0,86.7,No,7.3
R019713,U00311,C0217,D00530,2025-01-21 12:31:02,Tablet,SD,50.0,46.3,No,18.2
R019714,U00733,C0093,D01199,2025-11-15 23:15:06,Móvil,Full HD,38.1,37.4,No,6.4
R019715,U01351,C0404,D02249,2025-05-17 17:16:58,Consola,Full HD,70.4,72.6,No,5.7
R019716,U00371,C0106,D00620,2025-05-05 17:51:15,Tablet,Full HD,46.0,59.0,No,14.2
R019717,U00316,C0204,D00537,2025-06-19 17:51:09,Móvil,HD,16.5,50.0,No,7.4
R019718,U00499,C0203,D00830,2025-10-18 06:27:43,Smart TV,Full HD,63.8,75.9,No,9.2
R019719,U01131,C0277,D01880,2025-08-05 21:03:41,Móvil,HD,108.6,72.4,No,9.9
R019720,U01217,C0152,D02029,2025-01-08 16:42:07,Smart TV,Full HD,71.1,76.4,No,8.4
R019721,U01054,C0294,D01755,2025-12-04 18:08:44,Computador,Full HD,37.2,65.2,No,2.2
R019722,U00213,C0291,D00353,2025-11-02 19:37:25,Smart TV,SD,90.6,78.8,No,5.2
R019723,U00586,C0076,D00970,2025-05-06 09:03:02,Computador,Full HD,54.4,66.3,No,4.5
R019724,U00831,C0241,D01362,2025-05-20 10:02:04,Computador,4K,28.1,62.4,No,7.7
R019725,U01247,C0397,D02077,2025-02-28 21:07:47,Computador,SD,62.6,62.0,No,8.6
R019726,U00187,C0125,D00308,2025-08-01 23:34:08,Móvil,Full HD,11.0,36.6,No,3.7
R019727,U01065,C0032,D01771,2025-01-13 20:06:20,Computador,HD,95.5,77.0,No,2.6
R019728,U00072,C0068,D00117,2025-08-23 13:32:22,Computador,HD,84.3,83.5,No,5.1
R019729,U00354,C0287,D00594,2025-03-14 14:09:31,Móvil,HD,40.0,47.0,No,0.9
R019730,U00463,C0018,D00765,2025-07-16 03:44:56,Smart TV,HD,37.0,69.9,No,6.3
R019731,U00484,C0182,D00800,2025-01-13 21:59:22,Smart TV,HD,88.0,100,No,5.8
R019732,U01499,C0175,D02489,2025-09-08 00:00:10,Smart TV,4K,42.8,35.4,No,11.6
R019733,U00699,C0303,D01146,2025-10-31 10:18:22,Computador,Full HD,28.3,72.6,No,6.1
R019734,U00131,C0249,D00218,2025-09-26 06:52:47,Tablet,HD,18.7,36.6,No,14.3
R019735,U00869,C0167,D01427,2025-12-04 19:31:40,Computador,HD,50.4,95.1,No,0
R019736,U00245,C0141,D00409,2025-01-28 23:47:24,Smart TV,HD,126.0,100,No,5.8
R019737,U00190,C0203,D00314,2025-12-15 09:20:23,Consola,Full HD,84.0,100,No,4.0
R019738,U00706,C0017,D01156,2025-11-16 17:53:42,Móvil,Full HD,70.1,52.3,No,3.9
R019739,U00501,C0355,D00832,2025-10-06 14:18:26,Smart TV,Full HD,106.9,78.0,No,9.5
R019740,U00633,C0200,D01051,2025-08-25 18:00:11,Computador,4K,34.1,87.4,No,6.8
R019741,U01320,C0354,D02191,2025-07-20 23:03:19,Smart TV,4K,73.6,62.4,No,5.0
R019742,U00939,C0341,D01549,2025-12-19 15:25:22,Smart TV,Full HD,9.5,33.8,No,11.6
R019743,U00476,C0012,D00787,2025-08-19 20:34:21,Móvil,4K,58.9,40.1,No,10.4
R019744,U00309,C0276,D00525,2025-04-06 13:24:09,Computador,HD,34.5,80.2,No,5.6
R019745,U01267,C0276,D02106,2025-12-21 11:41:59,Móvil,Full HD,37.9,88.2,No,7.8
R019746,U01264,C0211,D02102,2025-10-08 21:18:26,Computador,HD,30.7,32.7,No,9.1
R019747,U00869,C0220,D01426,2025-09-21 04:43:59,Smart TV,HD,29.9,90.7,No,9.7
R019748,U01211,C0216,D02017,2025-03-20 07:43:05,Móvil,Full HD,14.4,35.9,No,9.5
R019749,U00802,C0034,D01317,2025-11-05 18:39:14,Móvil,HD,13.1,45.2,No,13.9
R019750,U00879,C0117,D01443,2025-02-08 12:57:23,Smart TV,Full HD,115.0,100,No,0
R019751,U00661,C0038,D01092,2025-01-17 14:01:33,Móvil,HD,72.1,50.4,No,12.9
R019752,U00095,C0013,D00154,2025-05-03 17:31:04,Smart TV,Full HD,45.9,95.6,No,10.2
R019753,U01147,C0182,D01907,2025-09-30 14:39:31,Tablet,Full HD,73.0,82.9,No,4.4
R019754,U00727,C0376,D01189,2025-07-15 21:29:41,Smart TV,HD,24.6,72.5,No,0.2
R019755,U00636,C0068,D01055,2025-02-05 18:42:18,Computador,Full HD,78.3,77.5,No,0
R019756,U00048,C0360,D00077,2025-12-06 14:46:35,Móvil,HD,16.1,42.3,No,30.5
R019757,U01295,C0001,D02153,2025-12-31 21:26:56,Tablet,HD,30.7,62.7,No,5.5
R019758,U00595,C0143,D00983,2025-12-17 13:08:30,Computador,4K,107.6,69.4,No,12.0
R019759,U01409,C0049,D02342,2025-04-05 13:17:08,Computador,Full HD,50.0,100,No,4.4
R019760,U00800,C0022,D01313,2025-01-06 19:41:11,Computador,Full HD,66.5,60.5,No,8.8
R019761,U00578,C0001,D00958,2025-12-07 18:19:51,Computador,HD,47.9,97.7,No,3.5
R019762,U01201,C0160,D02000,2025-05-09 18:46:56,Smart TV,HD,34.3,90.3,No,9.8
R019763,U00694,C0161,D01138,2025-01-20 19:08:04,Tablet,4K,79.0,100,No,12.3
R019764,U01198,C0329,D01995,2025-08-12 18:49:08,Smart TV,4K,26.0,89.8,No,11.9
R019765,U00926,C0046,D01526,2025-10-22 17:38:00,Computador,Full HD,84.6,94.0,No,3.7
R019766,U00223,C0166,D00369,2025-03-05 20:29:44,Computador,HD,37.6,45.8,No,17.7
R019767,U01406,C0173,D02337,2025-01-23 03:46:41,Smart TV,HD,139.4,90.5,No,6.4
R019768,U00629,C0209,D01045,2025-05-25 12:38:52,Móvil,Full HD,29.4,68.3,No,5.7
R019769,U00597,C0184,D00986,2025-12-17 19:53:54,Smart TV,HD,98.1,90.0,No,8.0
R019770,U01311,C0091,D02180,2025-08-27 22:59:39,Móvil,Full HD,55.0,59.8,No,10.3
R019771,U01199,C0108,D01996,2025-12-20 18:25:09,Móvil,SD,120.0,100,No,7.6
R019772,U01482,C0392,D02458,2025-09-02 03:52:08,Computador,HD,18.3,49.5,No,8.0
R019773,U00923,C0334,D01522,2025-08-21 08:45:31,Tablet,Full HD,103.1,69.2,No,11.0
R019774,U00470,C0270,D00776,2025-11-20 12:16:55,Smart TV,HD,66.1,88.1,No,5.4
R019775,U00453,C0048,D00748,2025-09-24 19:22:51,Smart TV,Full HD,42.0,100,No,9.4
R019776,U00863,C0108,D01415,2025-02-23 13:54:34,Tablet,Full HD,98.6,82.2,No,7.2
R019777,U00702,C0039,D01151,2025-03-23 21:14:41,Tablet,HD,103.3,68.9,No,5.0
R019778,U01146,C0022,D01906,2025-08-17 12:48:57,Móvil,Full HD,66.4,60.4,No,11.8
R019779,U01128,C0277,D01877,2025-10-23 12:40:54,Smart TV,HD,99.6,66.4,No,3.1
R019780,U01160,C0218,D01928,2025-06-24 18:25:54,Móvil,Full HD,52.7,87.9,No,8.3
R019781,U01469,C0059,D02438,2025-06-22 17:39:56,Computador,Full HD,94.6,65.7,No,4.8
R019782,U01116,C0353,D01858,2025-02-27 20:53:36,Smart TV,HD,83.1,76.9,No,4.0
R019783,U00752,C0150,D01231,2025-11-08 22:45:13,Smart TV,HD,34.0,100,No,0
R019784,U01171,C0294,D01948,2025-11-13 22:50:49,Computador,Full HD,52.7,92.5,No,1.9
R019785,U01312,C0142,D02181,2025-08-11 19:35:47,Móvil,Full HD,27.2,60.5,No,1.4
R019786,U00203,C0079,D00336,2025-03-11 18:50:54,Tablet,HD,66.8,67.5,No,12.5
R019787,U00518,C0342,D00857,2025-08-16 15:21:23,Smart TV,Full HD,83.1,57.7,No,11.3
R019788,U00629,C0119,D01045,2025-08-22 07:45:32,Móvil,Full HD,20.6,60.7,No,9.5
R019789,U01173,C0255,D01952,2025-05-16 16:35:52,Móvil,HD,63.6,54.8,No,16.9
R019790,U00786,C0361,D01292,2025-08-30 19:09:07,Móvil,Full HD,109.7,91.4,No,7.9
R019791,U01201,C0375,D02000,2025-10-26 19:39:55,Smart TV,HD,127.8,83.0,No,8.3
R019792,U00984,C0176,D01631,2025-12-26 21:13:51,Móvil,4K,45.6,47.5,No,14.9
R019793,U00342,C0340,D00578,2025-10-22 21:20:06,Smart TV,Full HD,45.1,67.3,No,2.6
R019794,U00052,C0196,D00084,2025-01-22 16:46:10,Tablet,HD,57.9,66.6,No,10.1
R019795,U01260,C0356,D02096,2025-03-26 15:59:04,Smart TV,Full HD,31.4,87.2,No,1.3
R019796,U01376,C0390,D02292,2025-01-23 18:48:30,Smart TV,4K,72.1,60.1,No,14.1
R019797,U01326,C0261,D02202,2025-08-19 10:34:54,Móvil,HD,95.2,75.0,No,13.6
R019798,U00905,C0213,D01490,2025-02-13 20:28:36,Smart TV,4K,83.9,94.3,No,9.9
R019799,U00488,C0271,D00809,2025-09-08 19:33:30,Tablet,Full HD,59.6,55.2,No,7.7
R019800,U00332,C0056,D00566,2025-03-21 17:54:11,Computador,Full HD,47.8,86.9,No,14.9
R019801,U01081,C0055,D01797,2025-02-04 19:10:57,Móvil,Full HD,28.7,71.7,No,9.9
R019802,U01479,C0156,D02454,2025-03-22 15:37:24,Computador,Full HD,76.2,66.3,No,1.6
R019803,U00980,C0171,D01625,2025-12-09 20:24:32,Tablet,Full HD,75.0,86.2,No,4.1
R019804,U01486,C0012,D02464,2025-08-07 21:48:14,Tablet,HD,122.9,83.6,No,14.3
R019805,U00933,C0282,D01540,2025-06-21 10:56:05,Móvil,Full HD,37.3,60.2,No,6.1
R019806,U00810,C0358,D01329,2025-07-09 23:59:14,Computador,SD,122.1,82.5,No,13.3
R019807,U01444,C0069,D02399,2025-02-13 23:24:42,Smart TV,4K,114.3,96.9,No,2.9
R019808,U00438,C0410,D00725,2025-08-24 18:11:51,Smart TV,Full HD,51.6,52.7,No,7.6
R019809,U01176,C0301,D01958,2025-06-22 20:29:11,Smart TV,4K,20.1,41.1,No,3.6
R019810,U01187,C0346,D01978,2025-01-18 16:49:16,Computador,Full HD,90.1,75.7,No,0
