calificacion_id,usuario_id,contenido_id,fecha_calificacion,puntuacion_1_5,recomendaria,categoria_comentario
K02736,U00421,C0339,2025-09-03 09:37:48,4,Sí,Historia
K02737,U00421,C0129,2025-02-12 20:15:41,3,No,Calidad técnica
K02738,U00694,C0029,2025-03-05 20:54:42,4,Sí,Historia
K02739,U00694,C0007,2025-02-01 09:38:46,5,Sí,Contenido
K02740,U00694,C0028,2025-02-19 22:32:09,4,Sí,Experiencia general
K02741,U00931,C0022,2025-08-17 16:59:26,4,Sí,Experiencia general
K02742,U00931,C0324,2025-08-29 23:29:18,4,Sí,Historia
K02743,U00931,C0417,2025-12-26 13:33:11,4,Sí,Contenido
K02744,U00931,C0267,2025-04-17 17:56:59,4,Sí,Calidad técnica
K02745,U00809,C0225,2025-08-22 21:35:58,3,No,Contenido
K02746,U00866,C0197,2025-11-16 22:22:47,4,Sí,Calidad técnica
K02747,U00866,C0409,2025-06-22 18:17:27,4,Sí,Historia
K02748,U00643,C0270,2025-11-02 22:23:46,4,Sí,Historia
K02749,U00643,C0045,2025-06-20 20:02:06,4,Sí,Experiencia general
K02750,U00871,C0002,2025-10-03 19:18:23,4,Sí,Actuación
K02751,U00871,C0307,2025-10-17 22:33:13,4,Sí,Historia
K02752,U00871,C0193,2025-09-29 11:36:49,4,Sí,Experiencia general
K02753,U01258,C0222,2025-11-17 22:56:45,4,Sí,Actuación
K02754,U01499,C0392,2025-03-08 22:29:58,4,Sí,Historia
K02755,U01499,C0143,2025-10-09 22:15:14,3,No,Historia
K02756,U01499,C0367,2025-09-15 15:42:32,4,Sí,Historia
K02757,U01499,C0308,2025-02-25 11:39:11,3,No,Historia
K02758,U00485,C0393,2025-07-24 19:28:36,4,Sí,Contenido
K02759,U00485,C0014,2025-12-26 16:44:56,3,No,Actuación
K02760,U00485,C0349,2025-07-30 19:24:04,4,Sí,Actuación
K02761,U00031,C0359,2025-01-16 21:12:03,4,Sí,Historia
K02762,U00031,C0288,2025-02-25 18:33:07,4,Sí,Contenido
K02763,U00031,C0067,2025-02-08 03:55:03,5,Sí,Historia
K02764,U00954,C0297,2025-04-01 17:35:48,5,Sí,Experiencia general
K02765,U01342,C0050,2025-01-31 16:42:31,4,Sí,Actuación
K02766,U01342,C0371,2025-11-28 23:42:12,4,Sí,Contenido
K02767,U00891,C0112,2025-02-12 21:54:36,4,Sí,Actuación
K02768,U00087,C0400,2025-02-10 21:20:11,5,Sí,Calidad técnica
K02769,U01193,C0108,2025-08-17 19:31:00,4,Sí,Actuación
K02770,U01193,C0241,2025-08-27 16:45:16,4,Sí,Contenido
K02771,U01193,C0012,2025-07-17 07:47:21,4,Sí,Historia
K02772,U00630,C0329,2025-01-21 17:44:03,4,Sí,Contenido
K02773,U00382,C0383,2025-04-14 19:57:23,4,Sí,Contenido
K02774,U00382,C0053,2025-02-16 17:02:22,4,Sí,Historia
K02775,U00382,C0404,2025-05-31 22:07:20,4,Sí,Historia
K02776,U00382,C0414,2025-05-02 22:25:48,4,Sí,Actuación
K02777,U00382,C0090,2025-07-11 21:56:59,4,Sí,Contenido
K02778,U00535,C0377,2025-05-03 09:17:32,3,No,Experiencia general
K02779,U00535,C0086,2025-12-31 23:59:59,3,No,Historia
K02780,U00535,C0184,2025-06-06 16:13:43,4,Sí,Actuación
K02781,U00535,C0085,2025-10-13 20:07:38,3,No,Contenido
K02782,U00522,C0074,2025-08-16 07:47:13,4,Sí,Historia
K02783,U00522,C0117,2025-02-23 17:12:26,4,Sí,Actuación
K02784,U01491,C0121,2025-02-15 09:08:35,4,Sí,Contenido
K02785,U01491,C0381,2025-01-17 21:02:03,4,Sí,Contenido
K02786,U01491,C0248,2025-01-22 22:56:30,3,No,Contenido
K02787,U01491,C0233,2025-01-25 19:00:34,4,Sí,Calidad técnica
K02788,U00303,C0116,2025-07-23 10:30:31,3,No,Historia
K02789,U00303,C0132,2025-08-07 16:17:01,4,Sí,Actuación
K02790,U01128,C0243,2025-11-14 22:52:11,3,No,Historia
K02791,U01128,C0039,2025-11-10 21:57:01,4,Sí,Experiencia general
K02792,U01128,C0211,2025-11-18 13:04:52,4,Sí,Contenido
K02793,U00175,C0226,2025-10-07 13:12:43,4,Sí,Contenido
K02794,U00175,C0194,2025-08-31 16:41:57,4,Sí,Experiencia general
K02795,U00175,C0263,2025-07-08 14:01:07,4,Sí,Calidad técnica
K02796,U00900,C0150,2025-02-08 21:59:00,4,Sí,Experiencia general
K02797,U00900,C0251,2025-02-08 21:54:25,4,Sí,Historia
K02798,U00145,C0419,2025-07-27 21:29:42,4,Sí,Contenido
K02799,U00145,C0368,2025-09-15 21:41:19,4,Sí,Historia
K02800,U00145,C0150,2025-08-05 06:54:50,4,Sí,Actuación
K02801,U00999,C0287,2025-05-26 19:56:16,4,Sí,Contenido
K02802,U00999,C0321,2025-02-03 16:53:48,4,Sí,Actuación
K02803,U00999,C0141,2025-05-03 22:01:57,4,Sí,Historia
K02804,U00999,C0387,2025-03-24 01:17:39,4,Sí,Experiencia general
K02805,U00242,C0162,2025-05-17 23:54:28,5,Sí,Experiencia general
K02806,U00242,C0061,2025-07-01 22:57:13,4,Sí,Historia
K02807,U00242,C0241,2025-02-23 08:08:25,4,Sí,Contenido
K02808,U00242,C0417,2025-04-23 18:57:42,4,Sí,Experiencia general
K02809,U01344,C0263,2025-01-16 19:25:24,4,Sí,Historia
K02810,U01344,C0082,2025-01-30 14:04:09,5,Sí,Actuación
K02811,U00651,C0266,2025-06-30 23:20:41,4,Sí,Contenido
K02812,U00651,C0051,2025-09-27 19:32:33,4,Sí,Contenido
K02813,U00651,C0098,2025-10-20 19:17:06,4,Sí,Experiencia general
K02814,U00924,C0218,2025-11-25 08:49:50,4,Sí,Contenido
K02815,U00924,C0359,2025-12-09 20:47:11,4,Sí,Experiencia general
K02816,U00924,C0106,2025-11-02 17:06:58,5,Sí,Contenido
K02817,U00924,C0293,2025-10-31 20:00:22,3,No,Contenido
K02818,U00210,C0217,2025-01-23 12:47:59,5,Sí,Contenido
K02819,U00210,C0254,2025-06-02 23:51:35,4,Sí,Actuación
K02820,U00937,C0383,2025-12-14 17:56:49,4,Sí,Historia
K02821,U00937,C0348,2025-12-18 20:19:27,4,Sí,Contenido
K02822,U00937,C0235,2025-11-17 21:14:46,4,Sí,Contenido
K02823,U01119,C0040,2025-07-24 23:51:48,4,Sí,Actuación
K02824,U01119,C0291,2025-09-15 18:16:12,4,Sí,Experiencia general
K02825,U01119,C0292,2025-08-04 16:23:32,4,Sí,Contenido
K02826,U00599,C0177,2025-07-29 21:34:06,4,Sí,Calidad técnica
K02827,U00071,C0015,2025-07-17 21:01:29,5,Sí,Calidad técnica
K02828,U00071,C0043,2025-03-03 04:28:09,4,Sí,Calidad técnica
K02829,U00071,C0086,2025-02-17 20:49:37,3,No,Historia
K02830,U00071,C0092,2025-03-05 16:35:01,4,Sí,Calidad técnica
K02831,U00843,C0142,2025-01-31 20:08:33,3,No,Experiencia general
K02832,U00843,C0202,2025-04-28 00:11:43,4,Sí,Actuación
K02833,U00640,C0344,2025-07-20 21:39:07,5,Sí,Historia
K02834,U00640,C0177,2025-09-17 21:36:23,4,Sí,Experiencia general
K02835,U00640,C0093,2025-11-26 12:59:37,4,Sí,Historia
K02836,U00640,C0168,2025-07-17 16:20:12,4,Sí,Calidad técnica
K02837,U00327,C0245,2025-01-18 18:57:21,4,Sí,Experiencia general
K02838,U00327,C0048,2025-01-06 17:27:10,4,Sí,Contenido
K02839,U00327,C0167,2025-01-29 22:39:19,4,Sí,Actuación
K02840,U00327,C0351,2025-01-13 21:08:00,4,Sí,Contenido
K02841,U00327,C0060,2025-01-29 11:36:33,4,Sí,Contenido
K02842,U01190,C0377,2025-02-14 19:06:56,4,Sí,Calidad técnica
K02843,U01190,C0191,2025-06-07 12:20:59,3,No,Contenido
K02844,U01190,C0184,2025-04-20 07:27:03,3,No,Historia
K02845,U00794,C0117,2025-10-23 21:15:08,4,Sí,Experiencia general
K02846,U00794,C0056,2025-10-17 18:37:28,4,Sí,Historia
K02847,U00794,C0216,2025-09-30 22:03:33,5,Sí,Experiencia general
K02848,U00292,C0118,2025-01-29 17:27:16,5,Sí,Contenido
K02849,U00856,C0410,2025-02-14 21:59:09,4,Sí,Experiencia general
K02850,U00835,C0324,2025-10-12 17:30:33,4,Sí,Experiencia general
K02851,U00835,C0053,2025-10-14 22:06:44,3,No,Contenido
K02852,U00835,C0248,2025-10-08 00:02:27,4,Sí,Calidad técnica
K02853,U00835,C0178,2025-11-24 10:33:05,4,Sí,Experiencia general
K02854,U00120,C0022,2025-09-07 22:59:43,4,Sí,Contenido
K02855,U00120,C0354,2025-11-22 09:26:49,4,Sí,Actuación
K02856,U00120,C0279,2025-05-25 20:09:43,5,Sí,Calidad técnica
K02857,U00120,C0306,2025-08-26 17:21:58,4,Sí,Historia
K02858,U01386,C0401,2025-10-01 14:23:21,4,Sí,Experiencia general
K02859,U00305,C0077,2025-11-07 13:32:06,4,Sí,Actuación
K02860,U00305,C0013,2025-01-10 15:50:53,4,Sí,Experiencia general
K02861,U00305,C0198,2025-08-03 07:44:16,4,Sí,Contenido
K02862,U00305,C0326,2025-10-22 11:17:22,4,Sí,Historia
K02863,U00305,C0383,2025-03-27 12:44:33,4,Sí,Calidad técnica
K02864,U01463,C0400,2025-10-19 19:05:48,5,Sí,Experiencia general
K02865,U00404,C0013,2025-08-07 10:59:17,4,Sí,Contenido
K02866,U00404,C0091,2025-04-07 14:31:35,4,Sí,Historia
K02867,U00404,C0305,2025-05-09 13:52:51,4,Sí,Experiencia general
K02868,U00404,C0003,2025-06-24 16:54:55,4,Sí,Contenido
K02869,U00404,C0108,2025-09-28 19:24:43,4,Sí,Contenido
K02870,U00683,C0290,2025-12-21 18:52:09,5,Sí,Historia
K02871,U00683,C0351,2025-12-17 08:34:03,4,Sí,Calidad técnica
K02872,U00683,C0268,2025-12-31 23:59:59,3,No,Actuación
K02873,U00278,C0363,2025-09-20 14:49:21,3,No,Actuación
K02874,U00278,C0389,2025-02-06 12:49:46,4,Sí,Actuación
K02875,U00278,C0413,2025-04-14 13:42:42,4,Sí,Experiencia general
K02876,U00278,C0196,2025-06-16 16:55:02,4,Sí,Historia
K02877,U00847,C0145,2025-10-30 20:33:04,4,Sí,Historia
K02878,U00847,C0232,2025-10-03 07:43:16,5,Sí,Experiencia general
K02879,U00847,C0009,2025-12-30 22:48:52,4,Sí,Contenido
K02880,U00847,C0064,2025-10-14 12:51:56,4,Sí,Calidad técnica
K02881,U01265,C0338,2025-04-26 22:34:32,4,Sí,Actuación
K02882,U01265,C0297,2025-08-29 13:16:10,4,Sí,Historia
K02883,U00559,C0235,2025-08-03 20:41:31,4,Sí,Calidad técnica
K02884,U00271,C0237,2025-03-12 19:06:22,5,Sí,Historia
K02885,U00271,C0309,2025-04-29 09:16:21,5,Sí,Experiencia general
K02886,U00271,C0305,2025-02-10 16:54:25,4,Sí,Contenido
K02887,U00110,C0112,2025-04-27 20:10:25,4,Sí,Contenido
K02888,U00110,C0117,2025-10-24 21:25:23,5,Sí,Contenido
K02889,U00707,C0255,2025-07-10 19:03:34,3,No,Experiencia general
K02890,U00946,C0192,2025-11-22 18:55:11,4,Sí,Contenido
K02891,U00615,C0204,2025-09-27 16:55:38,4,Sí,Historia
K02892,U00615,C0111,2025-09-02 16:36:43,5,Sí,Experiencia general
K02893,U00615,C0143,2025-11-06 00:25:51,4,Sí,Historia
K02894,U00634,C0371,2025-12-09 19:27:52,4,Sí,Actuación
K02895,U00634,C0135,2025-12-31 16:56:43,4,Sí,Historia
K02896,U00634,C0153,2025-11-05 16:40:26,3,No,Actuación
K02897,U01235,C0211,2025-12-01 20:06:58,4,Sí,Historia
K02898,U01235,C0163,2025-12-31 23:59:59,4,Sí,Experiencia general
K02899,U01235,C0274,2025-12-20 19:21:18,4,Sí,Contenido
K02900,U01235,C0391,2025-12-06 19:55:38,3,No,Historia
K02901,U01439,C0405,2025-10-07 16:56:13,4,Sí,Historia
K02902,U01439,C0217,2025-08-16 23:55:37,3,No,Contenido
K02903,U01439,C0360,2025-06-08 20:40:21,3,No,Experiencia general
K02904,U00804,C0282,2025-02-22 16:25:17,3,No,Experiencia general
K02905,U00804,C0306,2025-05-14 08:35:31,4,Sí,Contenido
K02906,U01264,C0019,2025-10-01 12:49:30,4,Sí,Experiencia general
K02907,U01264,C0014,2025-07-21 06:59:15,4,Sí,Contenido
K02908,U01264,C0274,2025-06-22 12:05:06,4,Sí,Contenido
K02909,U01264,C0193,2025-12-02 21:50:50,3,No,Historia
K02910,U00944,C0328,2025-04-04 21:53:42,3,No,Actuación
K02911,U00944,C0003,2025-04-15 13:37:40,4,Sí,Historia
K02912,U01053,C0281,2025-09-28 22:06:25,4,Sí,Experiencia general
K02913,U00658,C0107,2025-01-19 19:37:35,4,Sí,Contenido
K02914,U00658,C0153,2025-05-18 22:10:09,3,No,Experiencia general
K02915,U01388,C0413,2025-06-20 20:55:15,4,Sí,Contenido
K02916,U01207,C0183,2025-05-01 21:13:41,3,No,Historia
K02917,U01207,C0316,2025-07-09 11:37:51,4,Sí,Contenido
K02918,U01207,C0263,2025-12-11 17:08:54,4,Sí,Contenido
K02919,U00269,C0118,2025-04-22 14:56:23,3,No,Contenido
K02920,U00997,C0131,2025-10-20 13:13:20,3,No,Experiencia general
K02921,U00545,C0251,2025-04-28 23:07:48,4,Sí,Contenido
K02922,U01426,C0389,2025-12-22 19:41:43,3,No,Contenido
K02923,U01426,C0156,2025-12-25 22:01:54,4,Sí,Contenido
K02924,U00962,C0299,2025-11-21 15:34:04,3,No,Contenido
K02925,U00962,C0369,2025-04-23 23:57:49,4,Sí,Experiencia general
K02926,U00962,C0152,2025-02-20 19:36:24,4,Sí,Contenido
K02927,U00962,C0199,2025-12-07 21:40:58,4,Sí,Contenido
K02928,U00962,C0414,2025-01-29 21:56:06,5,Sí,Contenido
K02929,U01131,C0116,2025-06-08 20:31:03,4,Sí,Experiencia general
K02930,U01131,C0412,2025-05-26 19:27:32,5,Sí,Experiencia general
K02931,U01381,C0310,2025-01-07 09:41:36,3,No,Historia
K02932,U01381,C0323,2025-02-01 18:23:20,4,Sí,Experiencia general
K02933,U01381,C0258,2025-12-03 18:36:51,4,Sí,Contenido
K02934,U01381,C0152,2025-04-11 14:34:01,4,Sí,Experiencia general
K02935,U00801,C0154,2025-11-14 13:30:35,3,No,Experiencia general
K02936,U00801,C0218,2025-09-10 17:40:39,4,Sí,Experiencia general
K02937,U00502,C0110,2025-11-29 17:49:31,4,Sí,Contenido
K02938,U00502,C0098,2025-11-10 23:16:55,4,Sí,Contenido
K02939,U00502,C0418,2025-12-13 18:10:35,4,Sí,Historia
K02940,U00502,C0366,2025-12-16 23:30:34,5,Sí,Historia
K02941,U01181,C0255,2025-10-08 22:17:49,4,Sí,Calidad técnica
K02942,U01432,C0140,2025-11-01 17:17:33,4,Sí,Contenido
K02943,U01432,C0149,2025-10-16 20:51:10,4,Sí,Experiencia general
K02944,U01432,C0069,2025-08-10 00:20:39,3,No,Historia
K02945,U00275,C0192,2025-09-11 09:41:37,4,Sí,Historia
K02946,U00275,C0086,2025-01-31 03:31:43,4,Sí,Historia
K02947,U00275,C0287,2025-09-05 20:59:21,4,Sí,Contenido
K02948,U00275,C0087,2025-08-25 21:20:45,4,Sí,Calidad técnica
K02949,U00275,C0406,2025-06-07 17:50:55,5,Sí,Actuación
K02950,U01076,C0176,2025-12-22 18:50:47,4,Sí,Contenido
K02951,U00063,C0102,2025-11-18 13:26:08,4,Sí,Experiencia general
K02952,U01477,C0115,2025-01-12 22:29:38,4,Sí,Contenido
K02953,U01477,C0147,2025-01-16 21:14:19,3,No,Historia
K02954,U00296,C0098,2025-10-03 18:37:48,3,No,Contenido
K02955,U00296,C0001,2025-12-04 23:21:02,4,Sí,Historia
K02956,U00850,C0032,2025-02-14 22:59:32,3,No,Experiencia general
K02957,U00504,C0274,2025-02-18 20:42:42,4,Sí,Experiencia general
K02958,U00504,C0042,2025-12-22 22:30:11,4,Sí,Experiencia general
K02959,U00504,C0411,2025-03-03 17:35:37,4,Sí,Experiencia general
K02960,U00613,C0373,2025-06-28 17:53:55,4,Sí,Contenido
K02961,U00613,C0043,2025-07-11 20:42:04,3,No,Contenido
K02962,U00613,C0350,2025-05-12 19:15:44,4,Sí,Historia
K02963,U00759,C0129,2025-12-07 13:18:53,3,No,Contenido
K02964,U00759,C0057,2025-08-13 14:30:52,4,Sí,Contenido
K02965,U00393,C0223,2025-03-01 18:18:23,4,Sí,Historia
K02966,U00393,C0042,2025-06-11 19:00:16,4,Sí,Contenido
K02967,U00329,C0025,2025-04-08 12:50:48,4,Sí,Calidad técnica
K02968,U00921,C0103,2025-07-18 21:00:10,4,Sí,Contenido
K02969,U01116,C0223,2025-11-26 18:17:31,4,Sí,Experiencia general
K02970,U01116,C0119,2025-08-02 22:31:38,4,Sí,Contenido
K02971,U01116,C0291,2025-03-09 02:54:44,5,Sí,Contenido
K02972,U01116,C0154,2025-08-22 10:19:13,5,Sí,Experiencia general
K02973,U01212,C0127,2025-10-24 18:18:19,4,Sí,Experiencia general
K02974,U01470,C0279,2025-02-18 08:19:14,5,Sí,Actuación
K02975,U01470,C0387,2025-01-22 21:25:31,5,Sí,Historia
K02976,U01470,C0074,2025-03-07 18:00:48,4,Sí,Actuación
K02977,U00159,C0399,2025-08-13 18:22:03,4,Sí,Calidad técnica
K02978,U00159,C0230,2025-08-01 09:45:08,4,Sí,Historia
K02979,U00335,C0196,2025-09-03 17:16:13,5,Sí,Contenido
K02980,U00064,C0141,2025-07-15 23:40:53,4,Sí,Historia
K02981,U00064,C0350,2025-11-11 19:54:08,4,Sí,Experiencia general
K02982,U00064,C0189,2025-01-20 15:16:00,4,Sí,Experiencia general
K02983,U00064,C0146,2025-11-25 18:52:54,3,No,Experiencia general
K02984,U00064,C0221,2025-01-11 20:28:35,4,Sí,Actuación
K02985,U00729,C0363,2025-05-18 21:50:49,3,No,Actuación
K02986,U00747,C0281,2025-04-16 08:04:42,3,No,Contenido
K02987,U00747,C0076,2025-10-20 22:19:10,5,Sí,Contenido
K02988,U00042,C0143,2025-10-18 21:44:47,4,Sí,Actuación
K02989,U00042,C0295,2025-10-03 22:38:29,4,Sí,Contenido
K02990,U01000,C0411,2025-03-20 18:22:48,4,Sí,Calidad técnica
K02991,U01000,C0348,2025-02-12 20:08:33,3,No,Contenido
K02992,U01000,C0235,2025-09-18 20:46:22,4,Sí,Historia
K02993,U00668,C0101,2025-02-22 23:13:20,4,Sí,Historia
K02994,U00668,C0271,2025-11-11 09:13:38,4,Sí,Contenido
K02995,U00668,C0252,2025-11-27 20:31:47,4,Sí,Contenido
K02996,U01435,C0281,2025-02-04 23:29:13,4,Sí,Contenido
K02997,U01435,C0096,2025-05-05 00:56:03,4,Sí,Experiencia general
K02998,U01435,C0062,2025-02-12 17:57:17,4,Sí,Experiencia general
K02999,U01380,C0374,2025-11-30 11:17:47,3,No,Historia
K03000,U01380,C0267,2025-11-06 20:08:23,4,Sí,Actuación
K03001,U00623,C0392,2025-10-20 19:28:50,4,Sí,Experiencia general
K03002,U00579,C0380,2025-01-31 21:34:27,4,Sí,Experiencia general
K03003,U00579,C0134,2025-03-16 16:43:26,4,Sí,Historia
K03004,U00579,C0170,2025-02-01 19:07:56,3,No,Historia
K03005,U00789,C0212,2025-03-26 16:37:51,4,Sí,Historia
K03006,U00789,C0277,2025-03-15 22:30:02,4,Sí,Calidad técnica
K03007,U00789,C0336,2025-01-20 21:11:27,4,Sí,Contenido
K03008,U00789,C0150,2025-02-21 18:39:12,2,No,Experiencia general
K03009,U01410,C0118,2025-11-03 20:56:33,4,Sí,Actuación
K03010,U01410,C0412,2025-09-09 22:52:57,5,Sí,Calidad técnica
K03011,U01410,C0166,2025-09-27 20:06:32,4,Sí,Calidad técnica
K03012,U00196,C0221,2025-08-26 22:45:14,4,Sí,Historia
K03013,U00196,C0113,2025-05-06 23:31:33,4,Sí,Contenido
K03014,U00196,C0197,2025-01-01 08:50:37,4,Sí,Experiencia general
K03015,U00761,C0134,2025-12-27 12:17:34,5,Sí,Actuación
K03016,U00761,C0078,2025-04-19 18:29:04,3,No,Contenido
K03017,U00761,C0036,2025-06-09 20:58:37,4,Sí,Contenido
K03018,U00494,C0080,2025-03-15 09:31:44,4,Sí,Experiencia general
K03019,U00494,C0378,2025-01-12 22:12:21,5,Sí,Contenido
K03020,U00494,C0202,2025-02-07 09:06:01,4,Sí,Actuación
K03021,U00494,C0332,2025-01-09 23:28:58,5,Sí,Calidad técnica
K03022,U00494,C0272,2025-01-22 22:02:30,4,Sí,Experiencia general
K03023,U01191,C0115,2025-12-06 14:06:18,4,Sí,Historia
K03024,U01191,C0405,2025-11-02 21:25:18,4,Sí,Historia
K03025,U01191,C0276,2025-11-17 09:10:08,4,Sí,Contenido
K03026,U01231,C0050,2025-03-09 19:18:14,5,Sí,Contenido
K03027,U01231,C0295,2025-03-30 21:58:13,4,Sí,Experiencia general
K03028,U01231,C0225,2025-06-12 02:17:36,3,No,Contenido
K03029,U00430,C0310,2025-05-27 15:09:03,4,Sí,Experiencia general
K03030,U01125,C0348,2025-06-11 20:21:25,4,Sí,Calidad técnica
K03031,U01106,C0310,2025-09-14 22:48:04,4,Sí,Calidad técnica
K03032,U01106,C0242,2025-01-30 21:23:21,5,Sí,Contenido
K03033,U01106,C0238,2025-04-19 17:24:07,4,Sí,Experiencia general
K03034,U01106,C0098,2025-08-16 22:06:31,5,Sí,Historia
K03035,U00501,C0347,2025-07-14 22:08:35,4,Sí,Experiencia general
K03036,U00501,C0290,2025-06-29 16:34:39,4,Sí,Contenido
K03037,U00675,C0197,2025-12-15 19:27:54,4,Sí,Historia
K03038,U00675,C0399,2025-09-08 09:22:52,4,Sí,Calidad técnica
K03039,U00675,C0420,2025-08-02 21:29:28,4,Sí,Experiencia general
K03040,U00675,C0356,2025-10-10 19:27:52,4,Sí,Contenido
K03041,U01428,C0308,2025-02-04 20:15:47,4,Sí,Actuación
K03042,U01034,C0418,2025-09-02 09:22:59,4,Sí,Contenido
K03043,U01034,C0049,2025-06-19 20:08:38,5,Sí,Contenido
K03044,U01454,C0355,2025-05-21 13:37:01,4,Sí,Contenido
K03045,U00101,C0005,2025-03-15 21:32:08,4,Sí,Experiencia general
K03046,U00101,C0374,2025-04-06 19:54:32,5,Sí,Actuación
K03047,U00810,C0413,2025-07-10 16:09:02,5,Sí,Actuación
K03048,U00086,C0325,2025-08-17 18:00:25,4,Sí,Experiencia general
K03049,U00086,C0078,2025-10-15 14:27:36,4,Sí,Contenido
K03050,U00086,C0214,2025-10-16 17:09:43,4,Sí,Contenido
K03051,U00086,C0348,2025-09-03 14:06:11,4,Sí,Contenido
K03052,U00746,C0351,2025-05-11 13:54:22,3,No,Historia
K03053,U00746,C0357,2025-06-20 20:50:35,4,Sí,Experiencia general
K03054,U00746,C0167,2025-11-16 21:39:16,4,Sí,Contenido
K03055,U00337,C0217,2025-12-16 22:48:25,4,Sí,Contenido
K03056,U00830,C0344,2025-06-19 11:08:21,4,Sí,Actuación
K03057,U00830,C0342,2025-07-12 17:11:00,3,No,Actuación
K03058,U00830,C0132,2025-11-20 18:51:35,4,Sí,Experiencia general
K03059,U00455,C0407,2025-02-28 20:06:26,3,No,Actuación
K03060,U00709,C0313,2025-05-08 18:37:30,4,Sí,Experiencia general
K03061,U00709,C0091,2025-07-06 02:44:49,5,Sí,Contenido
K03062,U00709,C0041,2025-05-03 20:42:53,4,Sí,Contenido
K03063,U00709,C0324,2025-07-29 02:35:28,3,No,Actuación
K03064,U00709,C0355,2025-06-21 22:10:54,4,Sí,Calidad técnica
K03065,U01292,C0168,2025-11-12 23:30:10,4,Sí,Contenido
K03066,U01174,C0073,2025-05-05 21:31:43,3,No,Actuación
K03067,U00491,C0149,2025-01-08 15:26:06,3,No,Experiencia general
K03068,U00491,C0209,2025-01-17 22:47:26,4,Sí,Experiencia general
K03069,U00491,C0138,2025-01-17 13:46:39,4,Sí,Contenido
K03070,U00563,C0372,2025-07-22 23:38:17,4,Sí,Experiencia general
K03071,U01399,C0372,2025-01-21 09:18:03,4,Sí,Actuación
K03072,U00717,C0341,2025-10-19 07:19:39,4,Sí,Experiencia general
K03073,U00717,C0223,2025-10-20 20:03:44,5,Sí,Historia
K03074,U00717,C0380,2025-10-12 18:54:25,4,Sí,Historia
K03075,U00294,C0307,2025-10-22 18:06:57,5,Sí,Historia
K03076,U00294,C0270,2025-12-04 22:01:25,5,Sí,Historia
K03077,U00294,C0077,2025-12-10 22:19:13,3,No,Experiencia general
K03078,U00294,C0167,2025-11-10 18:35:33,4,Sí,Actuación
K03079,U00281,C0005,2025-12-29 12:30:05,4,Sí,Experiencia general
K03080,U00281,C0278,2025-05-04 22:26:52,4,Sí,Historia
K03081,U00281,C0078,2025-10-22 21:24:32,4,Sí,Historia
K03082,U01430,C0009,2025-07-05 21:32:46,5,Sí,Contenido
K03083,U01430,C0065,2025-04-16 12:14:54,4,Sí,Historia
K03084,U00409,C0307,2025-03-25 18:41:42,4,Sí,Actuación
K03085,U00409,C0281,2025-02-11 13:11:54,3,No,Historia
K03086,U00447,C0320,2025-10-22 14:15:55,4,Sí,Actuación
K03087,U00447,C0357,2025-10-01 12:39:41,3,No,Experiencia general
K03088,U00447,C0217,2025-11-04 22:31:09,5,Sí,Contenido
K03089,U00848,C0082,2025-12-04 13:39:40,4,Sí,Contenido
K03090,U00848,C0030,2025-12-19 22:39:27,4,Sí,Calidad técnica
K03091,U00848,C0349,2025-12-10 18:38:44,4,Sí,Contenido
K03092,U01279,C0062,2025-07-02 20:13:40,4,Sí,Experiencia general
K03093,U01279,C0265,2025-01-10 21:39:57,4,Sí,Contenido
K03094,U01279,C0277,2025-04-25 22:36:06,3,No,Calidad técnica
K03095,U00512,C0099,2025-10-24 17:12:10,4,Sí,Historia
K03096,U00512,C0016,2025-11-04 21:10:03,3,No,Calidad técnica
K03097,U00512,C0401,2025-10-30 04:47:32,5,Sí,Experiencia general
K03098,U00512,C0040,2025-11-12 13:55:20,4,Sí,Historia
K03099,U01404,C0199,2025-01-06 04:22:44,4,Sí,Historia
K03100,U01404,C0189,2025-03-17 19:53:10,4,Sí,Contenido
K03101,U01404,C0337,2025-02-24 13:39:00,5,Sí,Calidad técnica
K03102,U01404,C0302,2025-05-13 20:14:28,3,No,Contenido
K03103,U00458,C0193,2025-03-11 21:06:58,4,Sí,Experiencia general
K03104,U00458,C0201,2025-02-27 03:28:12,3,No,Historia
